choice,rt,subject,block_type,block_num,trial_in_block,ll_delay,effective_threshold
Choose_SS,1.5970355663987035,1,CautionFocus,8,21,25,0.3125792096525726
Choose_SS,0.5621947280404506,1,CautionFocus,8,22,25,0.3125792096525726
Choose_SS,0.47711204800360985,1,CautionFocus,8,23,25,0.3125792096525726
Choose_SS,1.5893377843344907,1,CautionFocus,8,24,25,0.3125792096525726
Choose_LL,0.9325143065104363,1,CautionFocus,8,25,25,0.3125792096525726
Choose_SS,0.354303068792698,1,CautionFocus,8,26,25,0.3125792096525726
Choose_SS,1.078439969376739,1,CautionFocus,8,27,25,0.3125792096525726
Choose_LL,0.40520936632918225,1,CautionFocus,8,28,25,0.3125792096525726
Choose_SS,1.026981383090103,1,CautionFocus,8,29,25,0.3125792096525726
Choose_LL,1.3272177990880931,1,CautionFocus,8,30,25,0.3125792096525726
Choose_LL,0.40229703613824475,1,ValueFocus,9,1,1,0.1625792096525726
Choose_SS,1.6824434220610263,1,ValueFocus,9,2,1,0.1625792096525726
Choose_SS,1.2774769742463978,1,ValueFocus,9,3,1,0.1625792096525726
Choose_LL,0.6779828818046475,1,ValueFocus,9,4,1,0.1625792096525726
Choose_LL,0.15974092381624808,1,ValueFocus,9,5,1,0.1625792096525726
Choose_LL,1.6129946713479404,1,ValueFocus,9,6,1,0.1625792096525726
Choose_LL,0.5567438450764874,1,ValueFocus,9,7,1,0.1625792096525726
Choose_LL,0.18362973010654204,1,ValueFocus,9,8,1,0.1625792096525726
Choose_SS,1.6570133654561678,1,ValueFocus,9,9,1,0.1625792096525726
Choose_LL,0.16957298503694998,1,ValueFocus,9,10,1,0.1625792096525726
Choose_SS,0.1720677517519214,1,ValueFocus,9,11,5,0.1625792096525726
Choose_LL,0.6948494266892767,1,ValueFocus,9,12,5,0.1625792096525726
Choose_SS,1.8318040901760178,1,ValueFocus,9,13,5,0.1625792096525726
Choose_SS,0.5771241833828542,1,ValueFocus,9,14,5,0.1625792096525726
Choose_LL,1.7696760613020377,1,ValueFocus,9,15,5,0.1625792096525726
Choose_SS,1.6146658791117723,1,ValueFocus,9,16,5,0.1625792096525726
Choose_LL,1.0544711362165073,1,ValueFocus,9,17,5,0.1625792096525726
Choose_LL,0.608136720292272,1,ValueFocus,9,18,5,0.1625792096525726
Choose_LL,0.32647974655711676,1,ValueFocus,9,19,5,0.1625792096525726
Choose_SS,1.1361553730644813,1,ValueFocus,9,20,5,0.1625792096525726
Choose_SS,0.9861027516378558,1,ValueFocus,9,21,10,0.1625792096525726
Choose_SS,1.031619983681364,1,ValueFocus,9,22,10,0.1625792096525726
Choose_SS,1.9035702028668804,1,ValueFocus,9,23,10,0.1625792096525726
Choose_SS,1.8897869669365035,1,ValueFocus,9,24,10,0.1625792096525726
Choose_LL,1.1479498246839177,1,ValueFocus,9,25,10,0.1625792096525726
Choose_SS,0.8328610565519539,1,ValueFocus,9,26,10,0.1625792096525726
Choose_LL,0.3352556090725038,1,ValueFocus,9,27,10,0.1625792096525726
Choose_SS,1.9451350076848974,1,ValueFocus,9,28,10,0.1625792096525726
Choose_SS,0.5896640108811168,1,ValueFocus,9,29,10,0.1625792096525726
Choose_SS,0.5279760290873085,1,ValueFocus,9,30,10,0.1625792096525726
Choose_SS,1.3987001112372996,1,ValueFocus,9,31,20,0.1625792096525726
Choose_LL,1.8935868170169632,1,ValueFocus,9,32,20,0.1625792096525726
Choose_LL,1.0015150893653653,1,ValueFocus,9,33,20,0.1625792096525726
Choose_LL,1.8702299531518165,1,ValueFocus,9,34,20,0.1625792096525726
Choose_LL,1.065645808210692,1,ValueFocus,9,35,20,0.1625792096525726
Choose_SS,1.8586349245473583,1,ValueFocus,9,36,20,0.1625792096525726
Choose_SS,0.5691624687757367,1,ValueFocus,9,37,20,0.1625792096525726
Choose_LL,0.32787322906990524,1,ValueFocus,9,38,20,0.1625792096525726
Choose_LL,0.1288439081921779,1,ValueFocus,9,39,20,0.1625792096525726
Choose_LL,1.3298668491565162,1,ValueFocus,9,40,20,0.1625792096525726
Choose_SS,1.4795702687006425,1,ValueFocus,9,41,40,0.1625792096525726
Choose_SS,1.265431469787789,1,ValueFocus,9,42,40,0.1625792096525726
Choose_SS,0.321135945691831,1,ValueFocus,9,43,40,0.1625792096525726
Choose_SS,0.5713896988693864,1,ValueFocus,9,44,40,0.1625792096525726
Choose_LL,0.5625406422648882,1,ValueFocus,9,45,40,0.1625792096525726
Choose_LL,0.7866247674275209,1,ValueFocus,9,46,40,0.1625792096525726
Choose_SS,1.0946401752646628,1,ValueFocus,9,47,40,0.1625792096525726
Choose_SS,0.24967632740653212,1,ValueFocus,9,48,40,0.1625792096525726
Choose_LL,0.1218395816343404,1,ValueFocus,9,49,40,0.1625792096525726
Choose_LL,0.5871577929131554,1,ValueFocus,9,50,40,0.1625792096525726
Choose_LL,1.68552332384001,1,ValueFocus,9,51,60,0.1625792096525726
Choose_LL,1.360733274641807,1,ValueFocus,9,52,60,0.1625792096525726
Choose_LL,1.476218294704919,1,ValueFocus,9,53,60,0.1625792096525726
Choose_SS,1.505627602788563,1,ValueFocus,9,54,60,0.1625792096525726
Choose_SS,1.8379365072025926,1,ValueFocus,9,55,60,0.1625792096525726
Choose_LL,1.9376493666437598,1,ValueFocus,9,56,60,0.1625792096525726
Choose_LL,1.5090191077694648,1,ValueFocus,9,57,60,0.1625792096525726
Choose_SS,0.7557791062370939,1,ValueFocus,9,58,60,0.1625792096525726
Choose_SS,1.7173156366434263,1,ValueFocus,9,59,60,0.1625792096525726
Choose_SS,1.7673792530312504,1,ValueFocus,9,60,60,0.1625792096525726
Choose_LL,0.5045670151655833,1,SpeedFocus,10,1,25,0.05
Choose_SS,0.4588544748857113,1,SpeedFocus,10,2,25,0.05
Choose_SS,0.14767825958583322,1,SpeedFocus,10,3,25,0.05
Choose_SS,1.287175189219294,1,SpeedFocus,10,4,25,0.05
Choose_SS,0.5260029686957785,1,SpeedFocus,10,5,25,0.05
Choose_LL,0.5263836743889445,1,SpeedFocus,10,6,25,0.05
Choose_LL,1.7258732407124702,1,SpeedFocus,10,7,25,0.05
Choose_SS,1.6354441389944763,1,SpeedFocus,10,8,25,0.05
Choose_SS,1.9844981397706178,1,SpeedFocus,10,9,25,0.05
Choose_LL,1.0761433354485415,1,SpeedFocus,10,10,25,0.05
Choose_SS,1.3578515642934406,1,SpeedFocus,10,11,25,0.05
Choose_SS,1.7698068324687877,1,SpeedFocus,10,12,25,0.05
Choose_SS,1.7140146886231884,1,SpeedFocus,10,13,25,0.05
Choose_SS,0.9566472348112962,1,SpeedFocus,10,14,25,0.05
Choose_SS,1.0316744470121741,1,SpeedFocus,10,15,25,0.05
Choose_SS,1.0844676903416357,1,SpeedFocus,10,16,25,0.05
Choose_SS,0.6448229012629215,1,SpeedFocus,10,17,25,0.05
Choose_LL,1.0317959783505082,1,SpeedFocus,10,18,25,0.05
Choose_LL,0.7852779222987274,1,SpeedFocus,10,19,25,0.05
Choose_SS,0.9594584989293887,1,SpeedFocus,10,20,25,0.05
Choose_LL,0.6537392084093905,1,SpeedFocus,10,21,25,0.05
Choose_LL,0.22155064186408496,1,SpeedFocus,10,22,25,0.05
Choose_LL,0.24839018791017745,1,SpeedFocus,10,23,25,0.05
Choose_LL,1.8038831533018966,1,SpeedFocus,10,24,25,0.05
Choose_LL,1.6968728549299763,1,SpeedFocus,10,25,25,0.05
Choose_LL,1.3498854621740208,1,SpeedFocus,10,26,25,0.05
Choose_SS,1.2338595750594255,1,SpeedFocus,10,27,25,0.05
Choose_LL,0.528282849142575,1,SpeedFocus,10,28,25,0.05
Choose_LL,0.13327737678820187,1,SpeedFocus,10,29,25,0.05
Choose_LL,0.4189756750004976,1,SpeedFocus,10,30,25,0.05
Choose_LL,0.11247008908816532,1,ValueFocus,11,1,1,0.1625792096525726
Choose_LL,1.4989351100974004,1,ValueFocus,11,2,1,0.1625792096525726
Choose_LL,0.8667603635670696,1,ValueFocus,11,3,1,0.1625792096525726
Choose_LL,1.8991112850764686,1,ValueFocus,11,4,1,0.1625792096525726
Choose_LL,0.5946851091314223,1,ValueFocus,11,5,1,0.1625792096525726
Choose_LL,0.9523306998964227,1,ValueFocus,11,6,1,0.1625792096525726
Choose_LL,0.33145244699259047,1,ValueFocus,11,7,1,0.1625792096525726
Choose_SS,0.7141917472769457,1,ValueFocus,11,8,1,0.1625792096525726
Choose_LL,1.8040971559951027,1,ValueFocus,11,9,1,0.1625792096525726
Choose_LL,1.9653267365347968,1,ValueFocus,11,10,1,0.1625792096525726
Choose_LL,0.5118058407664201,1,ValueFocus,11,11,5,0.1625792096525726
Choose_LL,0.9034438932326687,1,ValueFocus,11,12,5,0.1625792096525726
Choose_LL,1.2533819804123545,1,ValueFocus,11,13,5,0.1625792096525726
Choose_LL,1.0197078394053816,1,ValueFocus,11,14,5,0.1625792096525726
Choose_SS,0.9184521017329141,1,ValueFocus,11,15,5,0.1625792096525726
Choose_LL,1.529215145533045,1,ValueFocus,11,16,5,0.1625792096525726
Choose_LL,0.9873236451111616,1,ValueFocus,11,17,5,0.1625792096525726
Choose_SS,0.17354428346477438,1,ValueFocus,11,18,5,0.1625792096525726
Choose_SS,0.20092284353011491,1,ValueFocus,11,19,5,0.1625792096525726
Choose_SS,1.3731043988762464,1,ValueFocus,11,20,5,0.1625792096525726
Choose_SS,1.3593225262208484,1,ValueFocus,11,21,10,0.1625792096525726
Choose_SS,1.4737438906918234,1,ValueFocus,11,22,10,0.1625792096525726
Choose_SS,0.43687478896966647,1,ValueFocus,11,23,10,0.1625792096525726
Choose_SS,1.7180814115538865,1,ValueFocus,11,24,10,0.1625792096525726
Choose_LL,0.8168027058262441,1,ValueFocus,11,25,10,0.1625792096525726
Choose_LL,0.11745249142928904,1,ValueFocus,11,26,10,0.1625792096525726
Choose_LL,1.6058216021071847,1,ValueFocus,11,27,10,0.1625792096525726
Choose_SS,0.9207229214369659,1,ValueFocus,11,28,10,0.1625792096525726
Choose_LL,0.5890455720493388,1,ValueFocus,11,29,10,0.1625792096525726
Choose_SS,1.1283031667367651,1,ValueFocus,11,30,10,0.1625792096525726
Choose_LL,1.539240883575113,1,ValueFocus,11,31,20,0.1625792096525726
Choose_SS,1.6108753394155835,1,ValueFocus,11,32,20,0.1625792096525726
Choose_SS,1.2371514614147963,1,ValueFocus,11,33,20,0.1625792096525726
Choose_LL,0.26942483513754567,1,ValueFocus,11,34,20,0.1625792096525726
Choose_SS,0.34324233365940193,1,ValueFocus,11,35,20,0.1625792096525726
Choose_LL,0.8500491565752707,1,ValueFocus,11,36,20,0.1625792096525726
Choose_LL,0.16465054228454118,1,ValueFocus,11,37,20,0.1625792096525726
Choose_LL,0.6981637160118742,1,ValueFocus,11,38,20,0.1625792096525726
Choose_LL,1.1662202725821074,1,ValueFocus,11,39,20,0.1625792096525726
Choose_LL,1.660259941573417,1,ValueFocus,11,40,20,0.1625792096525726
Choose_SS,0.3135452314787651,1,ValueFocus,11,41,40,0.1625792096525726
Choose_SS,1.8813413196117796,1,ValueFocus,11,42,40,0.1625792096525726
Choose_SS,0.4837645958676946,1,ValueFocus,11,43,40,0.1625792096525726
Choose_SS,1.3307631209040662,1,ValueFocus,11,44,40,0.1625792096525726
Choose_SS,0.3113279610018295,1,ValueFocus,11,45,40,0.1625792096525726
Choose_LL,0.6294443921636427,1,ValueFocus,11,46,40,0.1625792096525726
Choose_SS,0.6360374359004112,1,ValueFocus,11,47,40,0.1625792096525726
Choose_SS,1.0713980945259038,1,ValueFocus,11,48,40,0.1625792096525726
Choose_SS,0.8703699557529121,1,ValueFocus,11,49,40,0.1625792096525726
Choose_LL,0.70488328175485,1,ValueFocus,11,50,40,0.1625792096525726
Choose_SS,1.6781933046102027,1,ValueFocus,11,51,60,0.1625792096525726
Choose_SS,1.6763302795370087,1,ValueFocus,11,52,60,0.1625792096525726
Choose_LL,0.775545141363614,1,ValueFocus,11,53,60,0.1625792096525726
Choose_LL,0.30479508747104767,1,ValueFocus,11,54,60,0.1625792096525726
Choose_LL,1.0585650902877748,1,ValueFocus,11,55,60,0.1625792096525726
Choose_SS,1.181733012858899,1,ValueFocus,11,56,60,0.1625792096525726
Choose_LL,1.4489527720042428,1,ValueFocus,11,57,60,0.1625792096525726
Choose_LL,0.6026753525055425,1,ValueFocus,11,58,60,0.1625792096525726
Choose_SS,1.1881899891985241,1,ValueFocus,11,59,60,0.1625792096525726
Choose_SS,0.7023289007963728,1,ValueFocus,11,60,60,0.1625792096525726
Choose_LL,1.109411442073056,1,CautionFocus,12,1,25,0.3125792096525726
Choose_LL,0.9003872206960829,1,CautionFocus,12,2,25,0.3125792096525726
Choose_LL,1.4020442652162608,1,CautionFocus,12,3,25,0.3125792096525726
Choose_LL,0.6567101999693643,1,CautionFocus,12,4,25,0.3125792096525726
Choose_LL,1.1304571427091863,1,CautionFocus,12,5,25,0.3125792096525726
Choose_LL,1.493299587598724,1,CautionFocus,12,6,25,0.3125792096525726
Choose_SS,1.0125875738756354,1,CautionFocus,12,7,25,0.3125792096525726
Choose_SS,0.16057151739886616,1,CautionFocus,12,8,25,0.3125792096525726
Choose_SS,1.1948429794860937,1,CautionFocus,12,9,25,0.3125792096525726
Choose_SS,0.30336501060878773,1,CautionFocus,12,10,25,0.3125792096525726
Choose_SS,0.6374764982620374,1,CautionFocus,12,11,25,0.3125792096525726
Choose_SS,0.9464580316481933,1,CautionFocus,12,12,25,0.3125792096525726
Choose_LL,1.1042430571132953,1,CautionFocus,12,13,25,0.3125792096525726
Choose_SS,0.20000403957386015,1,CautionFocus,12,14,25,0.3125792096525726
Choose_SS,1.6891088323973766,1,CautionFocus,12,15,25,0.3125792096525726
Choose_LL,1.884089222184736,1,CautionFocus,12,16,25,0.3125792096525726
Choose_SS,0.9600615556607419,1,CautionFocus,12,17,25,0.3125792096525726
Choose_SS,0.34517133792188437,1,CautionFocus,12,18,25,0.3125792096525726
Choose_LL,0.3691132665184732,1,CautionFocus,12,19,25,0.3125792096525726
Choose_LL,0.40797873513624505,1,CautionFocus,12,20,25,0.3125792096525726
Choose_SS,1.6848733944245173,1,CautionFocus,12,21,25,0.3125792096525726
Choose_SS,0.962176063142569,1,CautionFocus,12,22,25,0.3125792096525726
Choose_SS,1.5479300965379446,1,CautionFocus,12,23,25,0.3125792096525726
Choose_SS,0.21374560671751192,1,CautionFocus,12,24,25,0.3125792096525726
Choose_LL,0.9151494933101499,1,CautionFocus,12,25,25,0.3125792096525726
Choose_LL,0.8433318032054494,1,CautionFocus,12,26,25,0.3125792096525726
Choose_LL,1.6859251764906684,1,CautionFocus,12,27,25,0.3125792096525726
Choose_LL,1.893861376380445,1,CautionFocus,12,28,25,0.3125792096525726
Choose_LL,1.0456494599891295,1,CautionFocus,12,29,25,0.3125792096525726
Choose_LL,1.6643952856037054,1,CautionFocus,12,30,25,0.3125792096525726
Choose_SS,0.11335584557134638,2,ValueFocus,1,1,1,0.6294889284398935
Choose_LL,0.6873589192756187,2,ValueFocus,1,2,1,0.6294889284398935
Choose_LL,0.3212263791234532,2,ValueFocus,1,3,1,0.6294889284398935
Choose_SS,0.6214226433610667,2,ValueFocus,1,4,1,0.6294889284398935
Choose_LL,0.32371755244198985,2,ValueFocus,1,5,1,0.6294889284398935
Choose_SS,1.1192579449192859,2,ValueFocus,1,6,1,0.6294889284398935
Choose_LL,1.775124509171785,2,ValueFocus,1,7,1,0.6294889284398935
Choose_SS,0.7431200171522865,2,ValueFocus,1,8,1,0.6294889284398935
Choose_SS,0.19134961648425455,2,ValueFocus,1,9,1,0.6294889284398935
Choose_LL,1.3997024941963367,2,ValueFocus,1,10,1,0.6294889284398935
Choose_LL,0.8023578943032378,2,ValueFocus,1,11,5,0.6294889284398935
Choose_LL,1.5561823099279553,2,ValueFocus,1,12,5,0.6294889284398935
Choose_SS,1.79203798247505,2,ValueFocus,1,13,5,0.6294889284398935
Choose_SS,1.6202393736279348,2,ValueFocus,1,14,5,0.6294889284398935
Choose_LL,1.2244687783264379,2,ValueFocus,1,15,5,0.6294889284398935
Choose_LL,1.1900593922895903,2,ValueFocus,1,16,5,0.6294889284398935
Choose_SS,1.4722828108509622,2,ValueFocus,1,17,5,0.6294889284398935
Choose_SS,0.689069281654863,2,ValueFocus,1,18,5,0.6294889284398935
Choose_LL,1.156766878038114,2,ValueFocus,1,19,5,0.6294889284398935
Choose_LL,1.6930877999039906,2,ValueFocus,1,20,5,0.6294889284398935
Choose_LL,0.20047406362000883,2,ValueFocus,1,21,10,0.6294889284398935
Choose_LL,0.2749143290685917,2,ValueFocus,1,22,10,0.6294889284398935
Choose_SS,0.25025737939977355,2,ValueFocus,1,23,10,0.6294889284398935
Choose_SS,0.37503475526249463,2,ValueFocus,1,24,10,0.6294889284398935
Choose_SS,0.6179511435075634,2,ValueFocus,1,25,10,0.6294889284398935
Choose_SS,1.433486649531268,2,ValueFocus,1,26,10,0.6294889284398935
Choose_LL,0.14370810084957122,2,ValueFocus,1,27,10,0.6294889284398935
Choose_SS,1.3805358900111677,2,ValueFocus,1,28,10,0.6294889284398935
Choose_LL,0.43577580194284116,2,ValueFocus,1,29,10,0.6294889284398935
Choose_SS,1.6993582599726191,2,ValueFocus,1,30,10,0.6294889284398935
Choose_LL,0.5414376718776203,2,ValueFocus,1,31,20,0.6294889284398935
Choose_LL,0.32936154995546113,2,ValueFocus,1,32,20,0.6294889284398935
Choose_LL,0.972985965436997,2,ValueFocus,1,33,20,0.6294889284398935
Choose_LL,1.402914715351947,2,ValueFocus,1,34,20,0.6294889284398935
Choose_LL,1.8119646534420337,2,ValueFocus,1,35,20,0.6294889284398935
Choose_LL,1.8745506125984184,2,ValueFocus,1,36,20,0.6294889284398935
Choose_SS,1.3773557776868417,2,ValueFocus,1,37,20,0.6294889284398935
Choose_LL,1.9794880540720914,2,ValueFocus,1,38,20,0.6294889284398935
Choose_LL,1.2001040622073695,2,ValueFocus,1,39,20,0.6294889284398935
Choose_SS,1.2732059407581788,2,ValueFocus,1,40,20,0.6294889284398935
Choose_LL,0.10887762421156133,2,ValueFocus,1,41,40,0.6294889284398935
Choose_LL,0.4582636589751694,2,ValueFocus,1,42,40,0.6294889284398935
Choose_LL,0.39664983843325397,2,ValueFocus,1,43,40,0.6294889284398935
Choose_LL,1.1021270863356174,2,ValueFocus,1,44,40,0.6294889284398935
Choose_SS,0.8869867338082579,2,ValueFocus,1,45,40,0.6294889284398935
Choose_LL,1.9472873539852809,2,ValueFocus,1,46,40,0.6294889284398935
Choose_LL,1.1278083402916161,2,ValueFocus,1,47,40,0.6294889284398935
Choose_LL,0.9479394226030503,2,ValueFocus,1,48,40,0.6294889284398935
Choose_SS,1.5909711449271724,2,ValueFocus,1,49,40,0.6294889284398935
Choose_LL,0.1984994775699302,2,ValueFocus,1,50,40,0.6294889284398935
Choose_SS,1.3344297083161267,2,ValueFocus,1,51,60,0.6294889284398935
Choose_LL,0.202143550197895,2,ValueFocus,1,52,60,0.6294889284398935
Choose_LL,0.4966822570070899,2,ValueFocus,1,53,60,0.6294889284398935
Choose_SS,1.7436820781062172,2,ValueFocus,1,54,60,0.6294889284398935
Choose_LL,1.5363454617925345,2,ValueFocus,1,55,60,0.6294889284398935
Choose_SS,0.6047149003908872,2,ValueFocus,1,56,60,0.6294889284398935
Choose_LL,1.8132106222850486,2,ValueFocus,1,57,60,0.6294889284398935
Choose_LL,0.6779199678190484,2,ValueFocus,1,58,60,0.6294889284398935
Choose_SS,1.467093378666908,2,ValueFocus,1,59,60,0.6294889284398935
Choose_LL,1.199464926659807,2,ValueFocus,1,60,60,0.6294889284398935
Choose_SS,1.5233798607122042,2,SpeedFocus,2,1,25,0.47948892843989344
Choose_SS,1.8413084693573563,2,SpeedFocus,2,2,25,0.47948892843989344
Choose_SS,0.790755839425323,2,SpeedFocus,2,3,25,0.47948892843989344
Choose_LL,1.9106363630149,2,SpeedFocus,2,4,25,0.47948892843989344
Choose_LL,0.9118566297918073,2,SpeedFocus,2,5,25,0.47948892843989344
Choose_SS,1.8186753519148806,2,SpeedFocus,2,6,25,0.47948892843989344
Choose_SS,1.2395842089060303,2,SpeedFocus,2,7,25,0.47948892843989344
Choose_LL,1.6867566160460992,2,SpeedFocus,2,8,25,0.47948892843989344
Choose_LL,0.2973732766965287,2,SpeedFocus,2,9,25,0.47948892843989344
Choose_SS,0.9676093910837473,2,SpeedFocus,2,10,25,0.47948892843989344
Choose_SS,0.4630005792883274,2,SpeedFocus,2,11,25,0.47948892843989344
Choose_LL,1.3766802910720441,2,SpeedFocus,2,12,25,0.47948892843989344
Choose_SS,1.4544939200381581,2,SpeedFocus,2,13,25,0.47948892843989344
Choose_LL,0.9996134479018837,2,SpeedFocus,2,14,25,0.47948892843989344
Choose_SS,0.5607911595423176,2,SpeedFocus,2,15,25,0.47948892843989344
Choose_LL,0.9018373875578115,2,SpeedFocus,2,16,25,0.47948892843989344
Choose_SS,1.5203084301872691,2,SpeedFocus,2,17,25,0.47948892843989344
Choose_SS,0.17959671040130137,2,SpeedFocus,2,18,25,0.47948892843989344
Choose_LL,0.5964535891653199,2,SpeedFocus,2,19,25,0.47948892843989344
Choose_LL,1.2369474565941196,2,SpeedFocus,2,20,25,0.47948892843989344
Choose_SS,0.26131485224590584,2,SpeedFocus,2,21,25,0.47948892843989344
Choose_LL,0.24553731874448964,2,SpeedFocus,2,22,25,0.47948892843989344
Choose_SS,1.1494196295608161,2,SpeedFocus,2,23,25,0.47948892843989344
Choose_SS,1.876980508964672,2,SpeedFocus,2,24,25,0.47948892843989344
Choose_LL,1.1715369152368724,2,SpeedFocus,2,25,25,0.47948892843989344
Choose_LL,1.1815525931831548,2,SpeedFocus,2,26,25,0.47948892843989344
Choose_LL,0.9425807530694067,2,SpeedFocus,2,27,25,0.47948892843989344
Choose_SS,0.6346502035599264,2,SpeedFocus,2,28,25,0.47948892843989344
Choose_LL,0.4104833031308227,2,SpeedFocus,2,29,25,0.47948892843989344
Choose_SS,0.9955420440387552,2,SpeedFocus,2,30,25,0.47948892843989344
Choose_LL,0.8546324108061254,2,ValueFocus,3,1,1,0.6294889284398935
Choose_SS,0.1541600322787858,2,ValueFocus,3,2,1,0.6294889284398935
Choose_SS,0.26257591637043864,2,ValueFocus,3,3,1,0.6294889284398935
Choose_LL,1.8143573952876102,2,ValueFocus,3,4,1,0.6294889284398935
Choose_SS,0.5208861554600129,2,ValueFocus,3,5,1,0.6294889284398935
Choose_LL,1.1665958471939564,2,ValueFocus,3,6,1,0.6294889284398935
Choose_LL,1.1753582686156658,2,ValueFocus,3,7,1,0.6294889284398935
Choose_LL,1.708269677124536,2,ValueFocus,3,8,1,0.6294889284398935
Choose_LL,0.7528347450510021,2,ValueFocus,3,9,1,0.6294889284398935
Choose_LL,1.3522650388202098,2,ValueFocus,3,10,1,0.6294889284398935
Choose_LL,1.9160299798398701,2,ValueFocus,3,11,5,0.6294889284398935
Choose_SS,0.4987102473510461,2,ValueFocus,3,12,5,0.6294889284398935
Choose_LL,1.7285300130095127,2,ValueFocus,3,13,5,0.6294889284398935
Choose_LL,0.34792893905369615,2,ValueFocus,3,14,5,0.6294889284398935
Choose_LL,1.736202766682784,2,ValueFocus,3,15,5,0.6294889284398935
Choose_LL,0.8147624230999895,2,ValueFocus,3,16,5,0.6294889284398935
Choose_SS,0.21260926937721855,2,ValueFocus,3,17,5,0.6294889284398935
Choose_SS,1.1797653284508696,2,ValueFocus,3,18,5,0.6294889284398935
Choose_LL,1.6244850780682791,2,ValueFocus,3,19,5,0.6294889284398935
Choose_SS,1.9092706924219327,2,ValueFocus,3,20,5,0.6294889284398935
Choose_SS,0.9911825742575624,2,ValueFocus,3,21,10,0.6294889284398935
Choose_SS,1.0156889976162609,2,ValueFocus,3,22,10,0.6294889284398935
Choose_SS,1.4482906134081954,2,ValueFocus,3,23,10,0.6294889284398935
Choose_LL,1.2710966086565925,2,ValueFocus,3,24,10,0.6294889284398935
Choose_SS,0.4126116467986888,2,ValueFocus,3,25,10,0.6294889284398935
Choose_SS,0.16182681908791702,2,ValueFocus,3,26,10,0.6294889284398935
Choose_SS,1.3872627973959515,2,ValueFocus,3,27,10,0.6294889284398935
Choose_LL,1.2551692717886327,2,ValueFocus,3,28,10,0.6294889284398935
Choose_SS,1.220824919426237,2,ValueFocus,3,29,10,0.6294889284398935
Choose_SS,1.5565437188928464,2,ValueFocus,3,30,10,0.6294889284398935
Choose_LL,1.190006949196271,2,ValueFocus,3,31,20,0.6294889284398935
Choose_LL,1.806090437680797,2,ValueFocus,3,32,20,0.6294889284398935
Choose_LL,0.28463901913147127,2,ValueFocus,3,33,20,0.6294889284398935
Choose_SS,1.1610914111023505,2,ValueFocus,3,34,20,0.6294889284398935
Choose_SS,1.1083220393822544,2,ValueFocus,3,35,20,0.6294889284398935
Choose_SS,0.3798152735657685,2,ValueFocus,3,36,20,0.6294889284398935
Choose_SS,0.31783364096946654,2,ValueFocus,3,37,20,0.6294889284398935
Choose_SS,0.9245947127985827,2,ValueFocus,3,38,20,0.6294889284398935
Choose_LL,0.8915562328620887,2,ValueFocus,3,39,20,0.6294889284398935
Choose_SS,0.8207452384085665,2,ValueFocus,3,40,20,0.6294889284398935
Choose_SS,0.8728611101759992,2,ValueFocus,3,41,40,0.6294889284398935
Choose_LL,1.1078586786445526,2,ValueFocus,3,42,40,0.6294889284398935
Choose_SS,1.0042125801786688,2,ValueFocus,3,43,40,0.6294889284398935
Choose_LL,0.4929946100893836,2,ValueFocus,3,44,40,0.6294889284398935
Choose_LL,0.15878468910790008,2,ValueFocus,3,45,40,0.6294889284398935
Choose_SS,0.6356092350214646,2,ValueFocus,3,46,40,0.6294889284398935
Choose_LL,0.325826596629069,2,ValueFocus,3,47,40,0.6294889284398935
Choose_SS,1.896075285146875,2,ValueFocus,3,48,40,0.6294889284398935
Choose_LL,0.9904388175591965,2,ValueFocus,3,49,40,0.6294889284398935
Choose_LL,0.9459969703138889,2,ValueFocus,3,50,40,0.6294889284398935
Choose_SS,0.5701372722996834,2,ValueFocus,3,51,60,0.6294889284398935
Choose_SS,1.7989295042906552,2,ValueFocus,3,52,60,0.6294889284398935
Choose_LL,1.031392139617967,2,ValueFocus,3,53,60,0.6294889284398935
Choose_SS,1.1605195488071545,2,ValueFocus,3,54,60,0.6294889284398935
Choose_SS,1.6838993844412062,2,ValueFocus,3,55,60,0.6294889284398935
Choose_LL,0.8102247297676978,2,ValueFocus,3,56,60,0.6294889284398935
Choose_SS,0.10057422990187002,2,ValueFocus,3,57,60,0.6294889284398935
Choose_SS,1.761862356290356,2,ValueFocus,3,58,60,0.6294889284398935
Choose_SS,0.3870341939647389,2,ValueFocus,3,59,60,0.6294889284398935
Choose_SS,0.5255221141423073,2,ValueFocus,3,60,60,0.6294889284398935
Choose_LL,1.023532202913475,2,CautionFocus,4,1,25,0.7794889284398935
Choose_LL,1.2494681126811908,2,CautionFocus,4,2,25,0.7794889284398935
Choose_SS,0.8409389050685703,2,CautionFocus,4,3,25,0.7794889284398935
Choose_SS,0.47237153450684544,2,CautionFocus,4,4,25,0.7794889284398935
Choose_LL,0.6358606429464969,2,CautionFocus,4,5,25,0.7794889284398935
Choose_SS,1.217658374665776,2,CautionFocus,4,6,25,0.7794889284398935
Choose_LL,0.5717402918232745,2,CautionFocus,4,7,25,0.7794889284398935
Choose_LL,0.7626953570034172,2,CautionFocus,4,8,25,0.7794889284398935
Choose_SS,0.3097561627109646,2,CautionFocus,4,9,25,0.7794889284398935
Choose_LL,0.41324402207799693,2,CautionFocus,4,10,25,0.7794889284398935
Choose_LL,1.776282139721372,2,CautionFocus,4,11,25,0.7794889284398935
Choose_LL,1.9089561836954982,2,CautionFocus,4,12,25,0.7794889284398935
