subject,trial,ll_delay,choice,v_ll,v_ss
11.0,4,5,Choose_LL,7.155219904013417,5
11.0,5,50,Choose_SS,2.0097226949842013,5
11.0,6,50,Choose_SS,2.0097226949842013,5
11.0,7,10,Choose_SS,5.570527366403961,5
11.0,8,50,Choose_SS,2.0097226949842013,5
11.0,9,20,Choose_SS,3.8605204139159883,5
11.0,10,1,Choose_LL,9.26340877673742,5
11.0,11,20,Choose_SS,3.8605204139159883,5
11.0,12,20,Choose_SS,3.8605204139159883,5
11.0,13,20,Choose_SS,3.8605204139159883,5
11.0,14,20,Choose_SS,3.8605204139159883,5
11.0,15,20,Choose_SS,3.8605204139159883,5
11.0,16,50,Choose_SS,2.0097226949842013,5
11.0,17,10,Choose_SS,5.570527366403961,5
11.0,18,20,Choose_SS,3.8605204139159883,5
11.0,19,1,Choose_LL,9.26340877673742,5
11.0,20,50,Choose_SS,2.0097226949842013,5
11.0,21,20,Choose_SS,3.8605204139159883,5
11.0,22,10,Choose_SS,5.570527366403961,5
11.0,23,5,Choose_LL,7.155219904013417,5
11.0,24,5,Choose_LL,7.155219904013417,5
11.0,25,1,Choose_SS,9.26340877673742,5
11.0,26,10,Choose_SS,5.570527366403961,5
11.0,27,5,Choose_LL,7.155219904013417,5
11.0,28,20,Choose_SS,3.8605204139159883,5
11.0,29,50,Choose_SS,2.0097226949842013,5
11.0,30,10,Choose_SS,5.570527366403961,5
11.0,31,50,Choose_SS,2.0097226949842013,5
11.0,32,1,Choose_LL,9.26340877673742,5
11.0,33,5,Choose_LL,7.155219904013417,5
11.0,34,5,Choose_LL,7.155219904013417,5
11.0,35,20,Choose_SS,3.8605204139159883,5
11.0,36,5,Choose_LL,7.155219904013417,5
11.0,37,20,Choose_SS,3.8605204139159883,5
11.0,38,10,Choose_SS,5.570527366403961,5
11.0,39,5,Choose_LL,7.155219904013417,5
11.0,40,1,Choose_LL,9.26340877673742,5
11.0,41,1,Choose_LL,9.26340877673742,5
11.0,42,1,Choose_LL,9.26340877673742,5
11.0,43,20,Choose_SS,3.8605204139159883,5
11.0,44,20,Choose_SS,3.8605204139159883,5
11.0,45,1,Choose_LL,9.26340877673742,5
11.0,46,50,Choose_SS,2.0097226949842013,5
11.0,47,50,Choose_SS,2.0097226949842013,5
11.0,48,1,Choose_LL,9.26340877673742,5
11.0,49,20,Choose_SS,3.8605204139159883,5
11.0,50,5,Choose_LL,7.155219904013417,5
12.0,1,20,Choose_LL,7.680101826579826,5
12.0,2,5,Choose_LL,9.297858134258853,5
12.0,3,20,Choose_LL,7.680101826579826,5
12.0,4,50,Choose_LL,5.697469473037346,5
12.0,5,10,Choose_LL,8.687847956886483,5
12.0,6,1,Choose_LL,9.851214123413161,5
12.0,7,10,Choose_LL,8.687847956886483,5
12.0,8,1,Choose_LL,9.851214123413161,5
12.0,9,50,Choose_LL,5.697469473037346,5
12.0,10,20,Choose_LL,7.680101826579826,5
12.0,11,10,Choose_LL,8.687847956886483,5
12.0,12,10,Choose_LL,8.687847956886483,5
12.0,13,5,Choose_LL,9.297858134258853,5
12.0,14,50,Choose_LL,5.697469473037346,5
12.0,15,1,Choose_LL,9.851214123413161,5
12.0,16,5,Choose_LL,9.297858134258853,5
12.0,17,10,Choose_LL,8.687847956886483,5
12.0,18,20,Choose_LL,7.680101826579826,5
12.0,19,1,Choose_LL,9.851214123413161,5
12.0,20,5,Choose_LL,9.297858134258853,5
12.0,21,50,Choose_LL,5.697469473037346,5
12.0,22,20,Choose_LL,7.680101826579826,5
12.0,23,50,Choose_LL,5.697469473037346,5
12.0,24,5,Choose_LL,9.297858134258853,5
12.0,25,20,Choose_LL,7.680101826579826,5
12.0,26,1,Choose_LL,9.851214123413161,5
12.0,27,20,Choose_LL,7.680101826579826,5
12.0,28,5,Choose_LL,9.297858134258853,5
12.0,29,20,Choose_LL,7.680101826579826,5
12.0,30,1,Choose_LL,9.851214123413161,5
12.0,31,20,Choose_LL,7.680101826579826,5
12.0,32,20,Choose_LL,7.680101826579826,5
12.0,33,5,Choose_LL,9.297858134258853,5
12.0,34,10,Choose_LL,8.687847956886483,5
12.0,35,5,Choose_LL,9.297858134258853,5
12.0,36,1,Choose_LL,9.851214123413161,5
12.0,37,5,Choose_LL,9.297858134258853,5
12.0,38,50,Choose_LL,5.697469473037346,5
12.0,39,10,Choose_LL,8.687847956886483,5
12.0,40,1,Choose_LL,9.851214123413161,5
12.0,41,5,Choose_LL,9.297858134258853,5
12.0,42,20,Choose_LL,7.680101826579826,5
12.0,43,10,Choose_LL,8.687847956886483,5
12.0,44,10,Choose_SS,8.687847956886483,5
12.0,45,50,Choose_LL,5.697469473037346,5
12.0,46,1,Choose_LL,9.851214123413161,5
12.0,47,20,Choose_LL,7.680101826579826,5
12.0,48,10,Choose_LL,8.687847956886483,5
12.0,49,5,Choose_LL,9.297858134258853,5
12.0,50,5,Choose_LL,9.297858134258853,5
13.0,1,20,Choose_SS,5.823128697895531,5
13.0,2,20,Choose_SS,5.823128697895531,5
13.0,3,10,Choose_LL,7.360274708086023,5
13.0,4,1,Choose_LL,9.65377233846674,5
13.0,5,1,Choose_LL,9.65377233846674,5
13.0,6,50,Choose_SS,3.580091488384363,5
13.0,7,20,Choose_SS,5.823128697895531,5
13.0,8,20,Choose_SS,5.823128697895531,5
13.0,9,10,Choose_SS,7.360274708086023,5
13.0,10,50,Choose_SS,3.580091488384363,5
13.0,11,50,Choose_SS,3.580091488384363,5
13.0,12,10,Choose_LL,7.360274708086023,5
13.0,13,10,Choose_LL,7.360274708086023,5
13.0,14,50,Choose_SS,3.580091488384363,5
13.0,15,50,Choose_SS,3.580091488384363,5
13.0,16,50,Choose_SS,3.580091488384363,5
13.0,17,20,Choose_SS,5.823128697895531,5
13.0,18,1,Choose_LL,9.65377233846674,5
13.0,19,20,Choose_SS,5.823128697895531,5
13.0,20,20,Choose_SS,5.823128697895531,5
13.0,21,20,Choose_SS,5.823128697895531,5
13.0,22,10,Choose_LL,7.360274708086023,5
13.0,23,5,Choose_LL,8.479444976360627,5
13.0,24,20,Choose_SS,5.823128697895531,5
13.0,25,5,Choose_LL,8.479444976360627,5
13.0,26,10,Choose_LL,7.360274708086023,5
13.0,27,10,Choose_LL,7.360274708086023,5
13.0,28,10,Choose_LL,7.360274708086023,5
13.0,29,50,Choose_SS,3.580091488384363,5
13.0,30,50,Choose_SS,3.580091488384363,5
13.0,31,5,Choose_LL,8.479444976360627,5
13.0,32,10,Choose_LL,7.360274708086023,5
13.0,33,5,Choose_LL,8.479444976360627,5
13.0,34,20,Choose_SS,5.823128697895531,5
13.0,35,10,Choose_LL,7.360274708086023,5
13.0,36,20,Choose_SS,5.823128697895531,5
13.0,37,1,Choose_LL,9.65377233846674,5
13.0,38,10,Choose_LL,7.360274708086023,5
13.0,39,20,Choose_SS,5.823128697895531,5
13.0,40,1,Choose_LL,9.65377233846674,5
13.0,41,10,Choose_LL,7.360274708086023,5
13.0,42,50,Choose_SS,3.580091488384363,5
13.0,43,10,Choose_LL,7.360274708086023,5
13.0,44,20,Choose_SS,5.823128697895531,5
13.0,45,1,Choose_LL,9.65377233846674,5
13.0,46,1,Choose_LL,9.65377233846674,5
13.0,47,50,Choose_SS,3.580091488384363,5
13.0,48,5,Choose_LL,8.479444976360627,5
13.0,49,10,Choose_LL,7.360274708086023,5
13.0,50,20,Choose_SS,5.823128697895531,5
14.0,1,50,Choose_SS,2.3235198814711406,5
14.0,2,10,Choose_LL,6.021328662903953,5
14.0,3,1,Choose_LL,9.380191621636623,5
14.0,4,10,Choose_LL,6.021328662903953,5
14.0,5,1,Choose_LL,9.380191621636623,5
14.0,6,5,Choose_LL,7.516640834971242,5
14.0,7,1,Choose_LL,9.380191621636623,5
14.0,8,10,Choose_LL,6.021328662903953,5
14.0,9,10,Choose_LL,6.021328662903953,5
14.0,10,20,Choose_SS,4.307511434884937,5
14.0,11,50,Choose_SS,2.3235198814711406,5
14.0,12,1,Choose_LL,9.380191621636623,5
14.0,13,50,Choose_SS,2.3235198814711406,5
14.0,14,1,Choose_LL,9.380191621636623,5
14.0,15,1,Choose_LL,9.380191621636623,5
14.0,16,50,Choose_SS,2.3235198814711406,5
14.0,17,5,Choose_LL,7.516640834971242,5
14.0,18,1,Choose_LL,9.380191621636623,5
14.0,19,5,Choose_LL,7.516640834971242,5
14.0,20,20,Choose_SS,4.307511434884937,5
14.0,21,1,Choose_LL,9.380191621636623,5
14.0,22,20,Choose_SS,4.307511434884937,5
14.0,23,10,Choose_LL,6.021328662903953,5
14.0,24,1,Choose_LL,9.380191621636623,5
14.0,25,10,Choose_LL,6.021328662903953,5
14.0,26,5,Choose_LL,7.516640834971242,5
14.0,27,50,Choose_SS,2.3235198814711406,5
14.0,28,1,Choose_LL,9.380191621636623,5
14.0,29,50,Choose_SS,2.3235198814711406,5
14.0,30,1,Choose_LL,9.380191621636623,5
14.0,31,1,Choose_LL,9.380191621636623,5
14.0,32,5,Choose_LL,7.516640834971242,5
14.0,33,5,Choose_LL,7.516640834971242,5
14.0,34,5,Choose_LL,7.516640834971242,5
14.0,35,5,Choose_LL,7.516640834971242,5
14.0,36,20,Choose_SS,4.307511434884937,5
14.0,37,5,Choose_LL,7.516640834971242,5
14.0,38,50,Choose_SS,2.3235198814711406,5
14.0,39,50,Choose_SS,2.3235198814711406,5
14.0,40,5,Choose_LL,7.516640834971242,5
14.0,41,50,Choose_SS,2.3235198814711406,5
14.0,42,10,Choose_LL,6.021328662903953,5
14.0,43,10,Choose_LL,6.021328662903953,5
14.0,44,20,Choose_SS,4.307511434884937,5
14.0,45,10,Choose_LL,6.021328662903953,5
14.0,46,20,Choose_SS,4.307511434884937,5
14.0,47,1,Choose_LL,9.380191621636623,5
14.0,48,20,Choose_SS,4.307511434884937,5
14.0,49,10,Choose_LL,6.021328662903953,5
14.0,50,1,Choose_SS,9.380191621636623,5
15.0,1,1,Choose_LL,9.79684664719368,5
15.0,2,50,Choose_SS,4.9095891315810825,5
15.0,3,20,Choose_LL,7.068475934916464,5
15.0,4,1,Choose_LL,9.79684664719368,5
15.0,5,1,Choose_LL,9.79684664719368,5
15.0,6,1,Choose_LL,9.79684664719368,5
15.0,7,10,Choose_LL,8.28249219422889,5
15.0,8,20,Choose_LL,7.068475934916464,5
15.0,9,10,Choose_LL,8.28249219422889,5
15.0,10,20,Choose_LL,7.068475934916464,5
15.0,11,20,Choose_LL,7.068475934916464,5
15.0,12,50,Choose_SS,4.9095891315810825,5
15.0,13,1,Choose_LL,9.79684664719368,5
15.0,14,1,Choose_LL,9.79684664719368,5
15.0,15,50,Choose_SS,4.9095891315810825,5
15.0,16,1,Choose_LL,9.79684664719368,5
15.0,17,20,Choose_LL,7.068475934916464,5
15.0,18,20,Choose_LL,7.068475934916464,5
15.0,19,50,Choose_SS,4.9095891315810825,5
15.0,20,50,Choose_LL,4.9095891315810825,5
15.0,21,1,Choose_LL,9.79684664719368,5
15.0,22,5,Choose_LL,9.060572383937206,5
15.0,23,1,Choose_LL,9.79684664719368,5
15.0,24,50,Choose_SS,4.9095891315810825,5
15.0,25,5,Choose_LL,9.060572383937206,5
15.0,26,20,Choose_LL,7.068475934916464,5
15.0,27,20,Choose_LL,7.068475934916464,5
15.0,28,1,Choose_LL,9.79684664719368,5
15.0,29,10,Choose_LL,8.28249219422889,5
15.0,30,1,Choose_LL,9.79684664719368,5
15.0,31,5,Choose_LL,9.060572383937206,5
15.0,32,50,Choose_SS,4.9095891315810825,5
15.0,33,10,Choose_LL,8.28249219422889,5
15.0,34,5,Choose_LL,9.060572383937206,5
15.0,35,10,Choose_LL,8.28249219422889,5
15.0,36,50,Choose_SS,4.9095891315810825,5
15.0,37,50,Choose_SS,4.9095891315810825,5
15.0,38,50,Choose_SS,4.9095891315810825,5
15.0,39,50,Choose_SS,4.9095891315810825,5
15.0,40,1,Choose_LL,9.79684664719368,5
15.0,41,10,Choose_LL,8.28249219422889,5
15.0,42,10,Choose_LL,8.28249219422889,5
15.0,43,10,Choose_LL,8.28249219422889,5
15.0,44,10,Choose_LL,8.28249219422889,5
15.0,45,1,Choose_LL,9.79684664719368,5
15.0,46,5,Choose_LL,9.060572383937206,5
15.0,47,10,Choose_LL,8.28249219422889,5
15.0,48,1,Choose_LL,9.79684664719368,5
15.0,49,20,Choose_LL,7.068475934916464,5
15.0,50,5,Choose_LL,9.060572383937206,5
16.0,1,10,Choose_LL,7.94183580595807,5
16.0,2,50,Choose_SS,4.355830257463633,5
16.0,3,5,Choose_LL,8.852868671689404,5
16.0,4,5,Choose_LL,8.852868671689404,5
16.0,5,1,Choose_LL,9.747391747080808,5
16.0,6,5,Choose_LL,8.852868671689404,5
16.0,7,1,Choose_LL,9.747391747080808,5
16.0,8,20,Choose_LL,6.586272734519752,5
16.0,9,20,Choose_LL,6.586272734519752,5
16.0,10,5,Choose_LL,8.852868671689404,5
16.0,11,1,Choose_LL,9.747391747080808,5
16.0,12,20,Choose_LL,6.586272734519752,5
16.0,13,10,Choose_LL,7.94183580595807,5
16.0,14,20,Choose_LL,6.586272734519752,5
16.0,15,10,Choose_LL,7.94183580595807,5
16.0,16,50,Choose_SS,4.355830257463633,5
16.0,17,20,Choose_LL,6.586272734519752,5
16.0,18,1,Choose_LL,9.747391747080808,5
16.0,19,50,Choose_SS,4.355830257463633,5
16.0,20,20,Choose_LL,6.586272734519752,5
16.0,21,50,Choose_SS,4.355830257463633,5
16.0,22,20,Choose_LL,6.586272734519752,5
16.0,23,10,Choose_LL,7.94183580595807,5
16.0,24,20,Choose_SS,6.586272734519752,5
16.0,25,10,Choose_LL,7.94183580595807,5
16.0,26,1,Choose_LL,9.747391747080808,5
16.0,27,5,Choose_LL,8.852868671689404,5
16.0,28,50,Choose_SS,4.355830257463633,5
16.0,29,10,Choose_SS,7.94183580595807,5
16.0,30,1,Choose_LL,9.747391747080808,5
16.0,31,5,Choose_LL,8.852868671689404,5
16.0,32,1,Choose_LL,9.747391747080808,5
16.0,33,1,Choose_LL,9.747391747080808,5
16.0,34,20,Choose_LL,6.586272734519752,5
16.0,35,20,Choose_LL,6.586272734519752,5
16.0,36,1,Choose_LL,9.747391747080808,5
16.0,37,20,Choose_LL,6.586272734519752,5
16.0,38,1,Choose_LL,9.747391747080808,5
16.0,39,1,Choose_LL,9.747391747080808,5
16.0,40,50,Choose_SS,4.355830257463633,5
16.0,41,10,Choose_LL,7.94183580595807,5
16.0,42,50,Choose_SS,4.355830257463633,5
16.0,43,1,Choose_LL,9.747391747080808,5
16.0,44,10,Choose_LL,7.94183580595807,5
16.0,45,5,Choose_LL,8.852868671689404,5
16.0,46,1,Choose_LL,9.747391747080808,5
16.0,47,10,Choose_LL,7.94183580595807,5
16.0,48,1,Choose_LL,9.747391747080808,5
16.0,49,5,Choose_LL,8.852868671689404,5
16.0,50,1,Choose_LL,9.747391747080808,5
17.0,1,20,Choose_SS,4.580102110271593,5
17.0,2,50,Choose_SS,2.5262773326537653,5
17.0,3,20,Choose_SS,4.580102110271593,5
17.0,4,10,Choose_LL,6.282674943743966,5
17.0,5,5,Choose_LL,7.717005916350198,5
17.0,6,50,Choose_SS,2.5262773326537653,5
17.0,7,5,Choose_LL,7.717005916350198,5
17.0,8,1,Choose_LL,9.441373993922147,5
17.0,9,20,Choose_SS,4.580102110271593,5
17.0,10,5,Choose_LL,7.717005916350198,5
17.0,11,1,Choose_LL,9.441373993922147,5
17.0,12,20,Choose_SS,4.580102110271593,5
17.0,13,10,Choose_LL,6.282674943743966,5
17.0,14,50,Choose_SS,2.5262773326537653,5
17.0,15,10,Choose_LL,6.282674943743966,5
17.0,16,5,Choose_LL,7.717005916350198,5
17.0,17,1,Choose_LL,9.441373993922147,5
17.0,18,50,Choose_SS,2.5262773326537653,5
17.0,19,5,Choose_LL,7.717005916350198,5
17.0,20,1,Choose_LL,9.441373993922147,5
17.0,21,50,Choose_SS,2.5262773326537653,5
17.0,22,1,Choose_LL,9.441373993922147,5
17.0,23,5,Choose_LL,7.717005916350198,5
17.0,24,5,Choose_LL,7.717005916350198,5
17.0,25,10,Choose_SS,6.282674943743966,5
17.0,26,10,Choose_LL,6.282674943743966,5
17.0,27,1,Choose_LL,9.441373993922147,5
17.0,28,20,Choose_SS,4.580102110271593,5
17.0,29,20,Choose_SS,4.580102110271593,5
17.0,30,50,Choose_SS,2.5262773326537653,5
17.0,31,1,Choose_LL,9.441373993922147,5
17.0,32,1,Choose_LL,9.441373993922147,5
17.0,33,1,Choose_LL,9.441373993922147,5
17.0,34,20,Choose_SS,4.580102110271593,5
17.0,35,20,Choose_SS,4.580102110271593,5
17.0,36,50,Choose_SS,2.5262773326537653,5
17.0,37,10,Choose_LL,6.282674943743966,5
17.0,38,5,Choose_SS,7.717005916350198,5
17.0,39,5,Choose_LL,7.717005916350198,5
17.0,40,1,Choose_LL,9.441373993922147,5
17.0,41,10,Choose_LL,6.282674943743966,5
17.0,42,10,Choose_LL,6.282674943743966,5
17.0,43,50,Choose_SS,2.5262773326537653,5
17.0,44,5,Choose_LL,7.717005916350198,5
17.0,45,50,Choose_SS,2.5262773326537653,5
17.0,46,10,Choose_LL,6.282674943743966,5
17.0,47,1,Choose_LL,9.441373993922147,5
17.0,48,50,Choose_SS,2.5262773326537653,5
17.0,49,50,Choose_SS,2.5262773326537653,5
17.0,50,20,Choose_SS,4.580102110271593,5
18.0,1,1,Choose_LL,9.490568632874016,5
18.0,2,1,Choose_LL,9.490568632874016,5
18.0,3,10,Choose_LL,6.5071273356687005,5
18.0,4,50,Choose_SS,2.7145276147773716,5
18.0,5,20,Choose_SS,4.822640439548824,5
18.0,6,5,Choose_LL,7.884021493682986,5
18.0,7,1,Choose_LL,9.490568632874016,5
18.0,8,50,Choose_SS,2.7145276147773716,5
18.0,9,50,Choose_LL,2.7145276147773716,5
18.0,10,20,Choose_SS,4.822640439548824,5
18.0,11,50,Choose_SS,2.7145276147773716,5
18.0,12,10,Choose_LL,6.5071273356687005,5
18.0,13,50,Choose_LL,2.7145276147773716,5
18.0,14,20,Choose_SS,4.822640439548824,5
18.0,15,5,Choose_LL,7.884021493682986,5
18.0,16,5,Choose_LL,7.884021493682986,5
18.0,17,20,Choose_SS,4.822640439548824,5
18.0,18,10,Choose_LL,6.5071273356687005,5
18.0,19,10,Choose_LL,6.5071273356687005,5
18.0,20,50,Choose_SS,2.7145276147773716,5
18.0,21,50,Choose_SS,2.7145276147773716,5
18.0,22,50,Choose_SS,2.7145276147773716,5
18.0,23,20,Choose_SS,4.822640439548824,5
18.0,24,20,Choose_SS,4.822640439548824,5
18.0,25,50,Choose_SS,2.7145276147773716,5
18.0,26,1,Choose_LL,9.490568632874016,5
18.0,27,5,Choose_LL,7.884021493682986,5
18.0,28,10,Choose_LL,6.5071273356687005,5
18.0,29,50,Choose_SS,2.7145276147773716,5
18.0,30,1,Choose_LL,9.490568632874016,5
18.0,31,1,Choose_LL,9.490568632874016,5
18.0,32,5,Choose_LL,7.884021493682986,5
18.0,33,5,Choose_LL,7.884021493682986,5
18.0,34,10,Choose_LL,6.5071273356687005,5
18.0,35,50,Choose_SS,2.7145276147773716,5
18.0,36,1,Choose_LL,9.490568632874016,5
18.0,37,50,Choose_SS,2.7145276147773716,5
18.0,38,5,Choose_LL,7.884021493682986,5
18.0,39,10,Choose_LL,6.5071273356687005,5
18.0,40,10,Choose_LL,6.5071273356687005,5
18.0,41,50,Choose_SS,2.7145276147773716,5
18.0,42,10,Choose_LL,6.5071273356687005,5
18.0,43,50,Choose_SS,2.7145276147773716,5
18.0,44,50,Choose_SS,2.7145276147773716,5
18.0,45,5,Choose_LL,7.884021493682986,5
18.0,46,1,Choose_LL,9.490568632874016,5
18.0,47,10,Choose_LL,6.5071273356687005,5
18.0,48,50,Choose_SS,2.7145276147773716,5
18.0,49,1,Choose_LL,9.490568632874016,5
18.0,50,5,Choose_LL,7.884021493682986,5
19.0,1,10,Choose_LL,5.997993740769965,5
19.0,2,20,Choose_SS,4.2836673757491885,5
19.0,3,1,Choose_LL,9.374510052388647,5
19.0,4,5,Choose_LL,7.498432413414969,5
19.0,5,1,Choose_LL,9.374510052388647,5
19.0,6,20,Choose_SS,4.2836673757491885,5
19.0,7,10,Choose_LL,5.997993740769965,5
19.0,8,1,Choose_LL,9.374510052388647,5
19.0,9,10,Choose_LL,5.997993740769965,5
19.0,10,10,Choose_SS,5.997993740769965,5
19.0,11,5,Choose_LL,7.498432413414969,5
19.0,12,20,Choose_SS,4.2836673757491885,5
19.0,13,50,Choose_SS,2.306208846021722,5
19.0,14,10,Choose_LL,5.997993740769965,5
19.0,15,5,Choose_LL,7.498432413414969,5
19.0,16,1,Choose_LL,9.374510052388647,5
19.0,17,1,Choose_LL,9.374510052388647,5
19.0,18,1,Choose_LL,9.374510052388647,5
19.0,19,10,Choose_LL,5.997993740769965,5
19.0,20,1,Choose_LL,9.374510052388647,5
19.0,21,50,Choose_SS,2.306208846021722,5
19.0,22,10,Choose_LL,5.997993740769965,5
19.0,23,5,Choose_SS,7.498432413414969,5
19.0,24,5,Choose_LL,7.498432413414969,5
19.0,25,50,Choose_SS,2.306208846021722,5
19.0,26,5,Choose_LL,7.498432413414969,5
19.0,27,5,Choose_LL,7.498432413414969,5
19.0,28,20,Choose_SS,4.2836673757491885,5
19.0,29,5,Choose_LL,7.498432413414969,5
19.0,30,5,Choose_LL,7.498432413414969,5
19.0,31,20,Choose_SS,4.2836673757491885,5
19.0,32,10,Choose_LL,5.997993740769965,5
19.0,33,10,Choose_LL,5.997993740769965,5
19.0,34,5,Choose_LL,7.498432413414969,5
19.0,35,20,Choose_SS,4.2836673757491885,5
19.0,36,10,Choose_LL,5.997993740769965,5
19.0,37,10,Choose_LL,5.997993740769965,5
19.0,38,5,Choose_LL,7.498432413414969,5
19.0,39,10,Choose_LL,5.997993740769965,5
19.0,40,20,Choose_SS,4.2836673757491885,5
19.0,41,20,Choose_SS,4.2836673757491885,5
19.0,42,5,Choose_LL,7.498432413414969,5
19.0,43,10,Choose_LL,5.997993740769965,5
19.0,44,10,Choose_LL,5.997993740769965,5
19.0,45,50,Choose_SS,2.306208846021722,5
19.0,46,50,Choose_SS,2.306208846021722,5
19.0,47,5,Choose_LL,7.498432413414969,5
19.0,48,10,Choose_LL,5.997993740769965,5
19.0,49,20,Choose_SS,4.2836673757491885,5
19.0,50,50,Choose_LL,2.306208846021722,5
20.0,1,10,Choose_LL,6.513636000085385,5
20.0,2,10,Choose_LL,6.513636000085385,5
20.0,3,1,Choose_SS,9.491951966250193,5
20.0,4,20,Choose_SS,4.829794005357281,5
20.0,5,50,Choose_SS,2.7201971013532966,5
20.0,6,5,Choose_LL,7.888796870721513,5
20.0,7,20,Choose_SS,4.829794005357281,5
20.0,8,5,Choose_LL,7.888796870721513,5
20.0,9,1,Choose_LL,9.491951966250193,5
20.0,10,10,Choose_SS,6.513636000085385,5
20.0,11,50,Choose_SS,2.7201971013532966,5
20.0,12,20,Choose_SS,4.829794005357281,5
20.0,13,50,Choose_SS,2.7201971013532966,5
20.0,14,5,Choose_LL,7.888796870721513,5
20.0,15,1,Choose_LL,9.491951966250193,5
20.0,16,1,Choose_LL,9.491951966250193,5
20.0,17,10,Choose_LL,6.513636000085385,5
20.0,18,50,Choose_SS,2.7201971013532966,5
20.0,19,1,Choose_LL,9.491951966250193,5
20.0,20,20,Choose_SS,4.829794005357281,5
20.0,21,1,Choose_LL,9.491951966250193,5
20.0,22,10,Choose_LL,6.513636000085385,5
20.0,23,10,Choose_LL,6.513636000085385,5
20.0,24,10,Choose_LL,6.513636000085385,5
20.0,25,5,Choose_LL,7.888796870721513,5
20.0,26,20,Choose_SS,4.829794005357281,5
20.0,27,50,Choose_SS,2.7201971013532966,5
20.0,28,50,Choose_SS,2.7201971013532966,5
20.0,29,5,Choose_LL,7.888796870721513,5
20.0,30,1,Choose_LL,9.491951966250193,5
20.0,31,20,Choose_SS,4.829794005357281,5
20.0,32,20,Choose_SS,4.829794005357281,5
20.0,33,10,Choose_LL,6.513636000085385,5
20.0,34,10,Choose_LL,6.513636000085385,5
20.0,35,1,Choose_LL,9.491951966250193,5
20.0,36,50,Choose_SS,2.7201971013532966,5
20.0,37,10,Choose_LL,6.513636000085385,5
20.0,38,10,Choose_LL,6.513636000085385,5
20.0,39,50,Choose_SS,2.7201971013532966,5
20.0,40,50,Choose_SS,2.7201971013532966,5
20.0,41,10,Choose_LL,6.513636000085385,5
20.0,42,1,Choose_LL,9.491951966250193,5
20.0,43,50,Choose_LL,2.7201971013532966,5
20.0,44,1,Choose_LL,9.491951966250193,5
20.0,45,20,Choose_SS,4.829794005357281,5
20.0,46,10,Choose_SS,6.513636000085385,5
20.0,47,20,Choose_SS,4.829794005357281,5
20.0,48,20,Choose_SS,4.829794005357281,5
20.0,49,50,Choose_SS,2.7201971013532966,5
20.0,50,10,Choose_LL,6.513636000085385,5
21.0,1,1,Choose_LL,9.302907066094033,5
21.0,2,50,Choose_SS,2.106753267258138,5
21.0,3,20,Choose_SS,4.002151352465201,5
21.0,4,1,Choose_LL,9.302907066094033,5
21.0,5,5,Choose_LL,7.274504728525706,5
21.0,6,5,Choose_LL,7.274504728525706,5
21.0,7,10,Choose_LL,5.716480634614175,5
21.0,8,50,Choose_SS,2.106753267258138,5
21.0,9,10,Choose_LL,5.716480634614175,5
21.0,10,1,Choose_LL,9.302907066094033,5
21.0,11,50,Choose_SS,2.106753267258138,5
21.0,12,20,Choose_SS,4.002151352465201,5
21.0,13,5,Choose_LL,7.274504728525706,5
21.0,14,1,Choose_LL,9.302907066094033,5
21.0,15,1,Choose_LL,9.302907066094033,5
21.0,16,20,Choose_SS,4.002151352465201,5
21.0,17,1,Choose_LL,9.302907066094033,5
21.0,18,20,Choose_SS,4.002151352465201,5
21.0,19,10,Choose_SS,5.716480634614175,5
21.0,20,10,Choose_LL,5.716480634614175,5
21.0,21,50,Choose_SS,2.106753267258138,5
21.0,22,50,Choose_SS,2.106753267258138,5
21.0,23,10,Choose_LL,5.716480634614175,5
21.0,24,50,Choose_SS,2.106753267258138,5
21.0,25,5,Choose_LL,7.274504728525706,5
21.0,26,20,Choose_SS,4.002151352465201,5
21.0,27,1,Choose_LL,9.302907066094033,5
21.0,28,20,Choose_SS,4.002151352465201,5
21.0,29,5,Choose_LL,7.274504728525706,5
21.0,30,1,Choose_LL,9.302907066094033,5
21.0,31,1,Choose_LL,9.302907066094033,5
21.0,32,1,Choose_LL,9.302907066094033,5
21.0,33,5,Choose_LL,7.274504728525706,5
21.0,34,20,Choose_SS,4.002151352465201,5
21.0,35,5,Choose_LL,7.274504728525706,5
21.0,36,10,Choose_LL,5.716480634614175,5
21.0,37,5,Choose_LL,7.274504728525706,5
21.0,38,10,Choose_LL,5.716480634614175,5
21.0,39,20,Choose_SS,4.002151352465201,5
21.0,40,10,Choose_LL,5.716480634614175,5
21.0,41,10,Choose_SS,5.716480634614175,5
21.0,42,10,Choose_LL,5.716480634614175,5
21.0,43,1,Choose_LL,9.302907066094033,5
21.0,44,5,Choose_LL,7.274504728525706,5
21.0,45,1,Choose_LL,9.302907066094033,5
21.0,46,20,Choose_SS,4.002151352465201,5
21.0,47,50,Choose_SS,2.106753267258138,5
21.0,48,20,Choose_SS,4.002151352465201,5
21.0,49,50,Choose_SS,2.106753267258138,5
21.0,50,50,Choose_SS,2.106753267258138,5
22.0,1,50,Choose_SS,2.5244226459387367,5
22.0,2,50,Choose_SS,2.5244226459387367,5
22.0,3,1,Choose_LL,9.440855547337291,5
22.0,4,10,Choose_LL,6.28037991583779,5
22.0,5,50,Choose_SS,2.5244226459387367,5
22.0,6,1,Choose_LL,9.440855547337291,5
22.0,7,20,Choose_SS,4.577663140313774,5
