serotonin_level,salience_lie,salience_truth,choice,rt,raa_cycles,threshold,norms,final_evidence
0.0,0.1,0.1,action_lie,1.8500000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.9092063400402075, 'action_truth': 1.750257308825386}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3298286704663098, 'action_truth': 1.0712853463211294}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3374621540832436, 'action_truth': 0.9430865525258643}"
0.0,0.1,0.1,action_lie,1.9800000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0062961702461652, 'action_truth': 0.9950975546319492}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0123956043113889, 'action_truth': 0.8270256885494676}"
0.0,0.1,0.1,action_truth,1.9900000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8369327292867423, 'action_truth': 1.0042425394263195}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.559649025536996, 'action_truth': 1.286395118483462}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6170005061791122, 'action_truth': 1.5660070501110044}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7748758376547997, 'action_truth': 1.1775918868675797}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1026643512991525, 'action_truth': 0.8648650723693935}"
0.0,0.1,0.1,action_lie,1.8500000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0055383771128783, 'action_truth': 0.6033593507296258}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2144372009612636, 'action_truth': 1.2384610802648208}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6369154509930215, 'action_truth': 1.0768881052155603}"
0.0,0.1,0.1,action_truth,2.1299999999999986,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.893773575365847, 'action_truth': 1.0042940586503721}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0130171957618423, 'action_truth': 0.818655931651346}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1125648992200152, 'action_truth': 1.0017631602361705}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9498299362412979, 'action_truth': 1.311223849973844}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3959036649464514, 'action_truth': 1.045411115371553}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6778076251945593, 'action_truth': 1.313373282673329}"
0.0,0.1,0.1,action_truth,1.9700000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6472697293246084, 'action_truth': 1.003980401413606}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6463724897787462, 'action_truth': 1.1270199451023264}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2092369686600515, 'action_truth': 0.7522388255331022}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1876040322440635, 'action_truth': 0.9981405892474496}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1365783358650308, 'action_truth': 1.1399138791202335}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4480644058582377, 'action_truth': 1.2581982821967799}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1950495797562746, 'action_truth': 1.597239519711076}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.469463345065803, 'action_truth': 1.5696879672706303}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5735209141043598, 'action_truth': 1.6690095729595977}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2394755388145888, 'action_truth': 0.7316855687854871}"
0.0,0.1,0.1,action_lie,1.8300000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0030930803524951, 'action_truth': 0.8137641019098593}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5034484439166507, 'action_truth': 1.107978761866188}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2482137492798178, 'action_truth': 1.6133140927479677}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.390827921186624, 'action_truth': 0.8551115842922732}"
0.0,0.1,0.1,action_lie,1.8800000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6520559127863679, 'action_truth': 1.1402517570243265}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6020879767801907, 'action_truth': 1.0920911897290915}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.232043715584221, 'action_truth': 1.6016836311380398}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0689044180694929, 'action_truth': 0.6999070546472211}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.451682863506902, 'action_truth': 1.8608797705714843}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1681834914356535, 'action_truth': 0.5062065379972788}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.159134580892219, 'action_truth': 0.5916653356512902}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.562607419984911, 'action_truth': 1.253346257368577}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6961136610044893, 'action_truth': 1.2245540074854175}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.667350142159137, 'action_truth': 1.252698236200967}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.726948063165328, 'action_truth': 1.1153309484895717}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4658316000611271, 'action_truth': 1.3346200968836979}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9603853527983892, 'action_truth': 1.2213307031848872}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7388497643889017, 'action_truth': 1.0015533023085152}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9294332160094781, 'action_truth': 1.7894119403300899}"
0.0,0.1,0.1,action_lie,2.0500000000000003,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0182194542909577, 'action_truth': 0.18870035039655378}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6941127584530489, 'action_truth': 1.1040585437638348}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.503329416097004, 'action_truth': 1.0240465451979237}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6378272366343223, 'action_truth': 1.5441226449677696}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2885441452042496, 'action_truth': 1.5041894570967331}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1955371322294215, 'action_truth': 1.2664989063706018}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.314783604426776, 'action_truth': 0.8580255391128094}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.8641357527978735, 'action_truth': 1.8605508732579743}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6251058769599518, 'action_truth': 1.569518223631247}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5776429123823508, 'action_truth': 1.3593721475750324}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.695799242454706, 'action_truth': 1.3329700293706945}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8607039159521682, 'action_truth': 1.054568662653361}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9951797727905506, 'action_truth': 1.3405713383662254}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7810745411076707, 'action_truth': 1.3467719372574682}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3724219929990324, 'action_truth': 1.0268198820954337}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0306388395172148, 'action_truth': 0.6193229959169391}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5483697281658981, 'action_truth': 1.7968020130497806}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1794072764351957, 'action_truth': 0.9205778845370887}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.105377180209123, 'action_truth': 1.1513298445249478}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8242363922140518, 'action_truth': 1.5765423842177506}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.8655400599695402, 'action_truth': 1.7153048453677788}"
0.0,0.1,0.1,action_lie,1.8700000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.015287743680313, 'action_truth': 0.5960690214695791}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.413123782410621, 'action_truth': 1.7762789521067603}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.43536145651679986, 'action_truth': 1.0064948922555854}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.613319998460277, 'action_truth': 1.4108425372551423}"
0.0,0.1,0.1,action_lie,1.8900000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0118790358677843, 'action_truth': 0.7687075483952366}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2142847208791585, 'action_truth': 1.6560801499189275}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3333099693617618, 'action_truth': 1.8506745618566252}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0895957330683108, 'action_truth': 1.258443575375027}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3395339775792412, 'action_truth': 0.6193301012891357}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0350666917060454, 'action_truth': 1.5402022933424975}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.094523539686194, 'action_truth': 0.5232535436066252}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2288131957811685, 'action_truth': 2.1388923180518487}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0764002386814502, 'action_truth': 0.8701315963604237}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7261000052133103, 'action_truth': 1.0822885042241577}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6181523819654993, 'action_truth': 1.1064656853839083}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7040667898514632, 'action_truth': 1.5199794648148268}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4842874579844592, 'action_truth': 0.7027032063136566}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2856735483602397, 'action_truth': 1.1869485262401969}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1745088736010396, 'action_truth': 1.1741660548501096}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.691409681562673, 'action_truth': 1.3658318936286065}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5929250766157805, 'action_truth': 1.3658131010477836}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0080174964269535, 'action_truth': 0.9076062899876459}"
0.0,0.1,0.1,action_truth,2.2299999999999964,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.93086733241616, 'action_truth': 1.0056523580404912}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.9427909529331429, 'action_truth': 1.2852236562237929}"
0.0,0.1,0.1,action_lie,1.8300000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.786399541801498, 'action_truth': 1.7486040711480282}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3765317942453363, 'action_truth': 1.2416404188515038}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3578270041120895, 'action_truth': 0.9710815221639764}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.9198291589466697, 'action_truth': 1.1032850077922933}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.059549191443057, 'action_truth': 0.7539600076715205}"
0.0,0.1,0.1,action_lie,2.0300000000000007,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3782860451500933, 'action_truth': 1.7301852669217586}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.7309468618391768, 'action_truth': 1.9469330331178787}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.055449479862016, 'action_truth': 1.2599675735805727}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4728627438290365, 'action_truth': 0.9819570637286775}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.358351795529557, 'action_truth': 1.1784007872341442}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.542048567377599, 'action_truth': 1.646149253180718}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.426020430045116, 'action_truth': 1.5248936245451872}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.586345026221564, 'action_truth': 1.448433320661673}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3560747418301966, 'action_truth': 1.2539425336001093}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3700450354058447, 'action_truth': 1.4247992651341335}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3768945090233242, 'action_truth': 1.227988353386864}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1527021855033743, 'action_truth': 0.7552114176109495}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5248007619313058, 'action_truth': 1.0167137700035729}"
0.0,0.1,0.1,action_lie,1.8900000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 2.0443608549977577, 'action_truth': 1.5960331810540767}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2112497622753224, 'action_truth': 1.3139580950266987}"
0.0,0.1,0.1,action_lie,1.6700000000000013,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0003601342249278, 'action_truth': 0.36848721013347163}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.5786872001854887, 'action_truth': 1.0875737794042188}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4615788049160432, 'action_truth': 1.2947413011822242}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3620129184581051, 'action_truth': 1.418827893207717}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6570828322089735, 'action_truth': 1.176855084766284}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3489382447383678, 'action_truth': 0.7884099991877742}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0426807478941003, 'action_truth': 0.61226762333656}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.43676438264434264, 'action_truth': 1.5580801935902184}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0097679147923437, 'action_truth': 1.6426858497950283}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5254698764567116, 'action_truth': 1.1413282321780185}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.516927599365123, 'action_truth': 1.3987402788340588}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0678296020184672, 'action_truth': 1.5793776518882199}"
0.0,0.1,0.1,action_truth,1.8700000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.3236123566369154, 'action_truth': 1.0003350059814073}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1315023559544106, 'action_truth': 1.0851552648799572}"
0.0,0.1,0.1,action_truth,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8878244615979318, 'action_truth': 1.4991921831918527}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.415540800574861, 'action_truth': 1.53524081707502}"
0.0,0.1,0.1,action_lie,1.9200000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0037504128369468, 'action_truth': 0.46628159130325275}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.0963245255836451, 'action_truth': 0.27303557617870616}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1773029006543128, 'action_truth': 0.44291983919668493}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.4446630285737634, 'action_truth': 1.1986227018609956}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.8249388766223341, 'action_truth': 1.057859323768765}"
0.0,0.1,0.1,action_truth,2.0000000000000013,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7740259804078978, 'action_truth': 1.017332510874254}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1417341542373152, 'action_truth': 1.0523107587526055}"
0.0,0.1,0.1,action_lie,1.8400000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5780823043099437, 'action_truth': 1.8745952349553976}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6015592335786167, 'action_truth': 1.0651191090508532}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.6608007177059316, 'action_truth': 1.4811361397445855}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.1365330986449254, 'action_truth': 1.1474867690769455}"
0.0,0.1,0.1,action_truth,1.9300000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.508641430640712, 'action_truth': 1.0167913872582095}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.7033713574086137, 'action_truth': 1.0876457244823439}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5461743609985457, 'action_truth': 1.1459331524316552}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.5024220819638388, 'action_truth': 1.8985155450297435}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.19516937277013, 'action_truth': 1.6626261985468633}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.033294916853221, 'action_truth': 0.7067114124145266}"
0.0,0.1,0.1,action_lie,1.8300000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3204503760042077, 'action_truth': 2.0213961297637524}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2882998754278725, 'action_truth': 1.2031499478059549}"
0.0,0.1,0.1,action_truth,1.9300000000000015,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.6896598717940219, 'action_truth': 1.0072102285670903}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3576936305047818, 'action_truth': 0.9260492697791467}"
0.0,0.1,0.1,action_truth,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 0.528824056595101, 'action_truth': 1.146656991050596}"
0.0,0.1,0.1,action_lie,1.8100000000000014,0,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.3308145941808263, 'action_truth': 0.6103006354337818}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.2632965358170376, 'action_truth': 1.3887590146000484}"
0.0,0.1,0.1,action_lie,1.8200000000000014,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.564837490667039, 'action_truth': 2.110477213853998}"
0.0,0.1,0.1,action_lie,2.0300000000000007,1,1.0,"{'lie': -0.7, 'truth': 0.7}","{'action_lie': 1.012821004771667, 'action_truth': 0.4613413280499511}"
